text,startpos,endpos,frequency,passage_type
" Wenn Ihr es gewesen wäret, Ihr hättet die Pferde ein wenig zusammenrücken lassen. Ich sagte, ich wolle mir im Dorf einen Stall zu mieten suchen; doch der Schloßvogt versetzte, daß er die Pferde unter seinen Augen behalten müsse, und daß ich mich nicht unterstehen solle, sie vom Hofe wegzuführen. – Hm! sagte Kohlhaas. Was gabst du darauf an? – Weil der Verwalter sprach, die beiden Gäste würden bloß übernachten, und am andern Morgen weiterreiten, so führte ich die Pferde in den Schweinekoben hinein. Aber der folgende Tag verfloß, ohne daß es geschah; und als der dritte anbrach, hieß es, die Herren würden noch einige Wochen auf der Burg verweilen. – Am Ende war's nicht so schlimm, Herse, im Schweinekoben, sagte Kohlhaas, als es dir, da du zuerst die Nase hineinstecktest, vorkam. – 's ist wahr, erwiderte jener. Da ich den Ort ein bissel ausfegte, ging's an. Ich gab der Magd einen Groschen, daß sie die Schweine woanders einstecke. Und den Tag über bewerkstelligte ich auch, daß die Pferde aufrecht stehen konnten, indem ich die Bretter oben, wenn der Morgen dämmerte, von den Latten abnahm, und abends wieder auflegte. Sie guckten nun, wie Gänse, aus dem Dach vor, und sahen sich nach Kohlhaasenbrück, oder sonst, wo es besser ist, um. – Nun denn, fragte Kohlhaas, warum also, in aller Welt, jagte man dich fort? – Herr, ich sag's Euch, versetzte der Knecht, weil man meiner los sein wollte. Weil sie die Pferde, solange ich dabei war, nicht zugrunde richten konnten. Überall schnitten sie mir, im Hofe und in der Gesindestube, widerwärtige Gesichter; und weil ich dachte, zieht ihr die Mäuler, daß sie verrenken, so brachen sie die Gelegenheit vom Zaune, und warfen mich vom Hofe herunter. – Aber die Veranlassung! rief Kohlhaas. Sie werden doch irgendeine Veranlassung gehabt haben! – O allerdings, antwortete Herse, und die allergerechteste. Ich nahm, am Abend des zweiten Tages, den ich im Schweinekoben zugebracht, die Pferde, die sich darin doch zugesudelt hatten, und wollte sie zur Schwemme reiten. Und da ich eben unter dem Schloßtore bin, und mich wenden will, hör ich ",22289,24378,0.0,not_cited
den Vogt und den Verwalter,24378,24404,1.0,cited
", mit Knechten, Hunden und Prügeln, aus der Gesindestube, hinter mir herstürzen, und: halt, den Spitzbuben! rufen: halt, den Galgenstrick! als ob sie besessen wären. Der Torwächter tritt mir in den Weg; und da ich ihn und den rasenden Haufen, der auf mich anläuft, frage: was auch gibt's? was es gibt? antwortet der Schloßvogt; und greift meinen beiden Rappen in den Zügel. Wo will Er hin mit den Pferden? fragt er, und packt mich an die Brust. Ich sage, wo ich hin will? Himmeldonner! Zur Schwemme will ich reiten. Denkt Er, daß ich –? Zur Schwemme? ruft der Schloßvogt. Ich will dich, Gauner, auf der Heerstraße, nach Kohlhaasenbrück schwimmen lehren! und schmeißt mich, mit einem hämischen Mordzug, er und der Verwalter, der mir das Bein gefaßt hat, vom Pferd herunter, daß ich mich, lang wie ich bin, in den Kot messe. Mord! Hagel! ruf ich, Sielzeug und Decken liegen, und ein Bündel Wäsche von mir, im Stall; doch er und die Knechte, indessen der Verwalter die Pferde wegführt, mit Füßen und Peitschen und Prügeln über mich her, daß ich halbtot hinter dem Schloßtor niedersinke. Und da ich sage: die Raubhunde! Wo führen sie mir die Pferde hin? und mich erhebe: heraus aus dem Schloßhof! schreit der Vogt, und: hetz, Kaiser! hetz, Jäger! erschallt es, und: hetz, Spitz! und eine Koppel von mehr denn zwölf Hunden fällt über mich her. Drauf brech ich, war es eine Latte, ich weiß nicht was, vom Zaune, und drei Hunde tot streck ich neben mir nieder; doch da ich, von jämmerlichen Zerfleischungen gequält, weichen muß: Flüt! gellt eine Pfeife; die Hunde in den Hof, die Torflügel zusammen, der Riegel vor: und auf der Straße ohnmächtig sink ich nieder. – ",24404,26062,0.0,not_cited
"Kohlhaas sagte, bleich im Gesicht, mit erzwungener Schelmerei: hast du auch nicht entweichen wollen, Herse?",26062,26169,1.0,cited
" Und da dieser, mit dunkler Röte, vor sich niedersah: gesteh mir's, sagte er; es gefiel dir im Schweinekoben nicht; du dachtest, im Stall zu Kohlhaasenbrück ist's doch besser. – Himmelschlag! rief Herse: Sielzeug und Decken ließ ich ja, und einen Bündel Wäsche, im Schweinekoben zurück. Würd ich drei Reichsgülden nicht zu mir gesteckt haben, die ich, im rotseidnen Halstuch, hinter der Krippe versteckt hatte? Blitz, Höll und Teufel! Wenn Ihr so sprecht, so möcht ich nur gleich den Schwefelfaden, den ich wegwarf, wieder anzünden! Nun, nun! sagte der Roßhändler; es war eben nicht böse gemeint! Was du gesagt hast, schau, ",26169,26793,0.0,not_cited
"Wort für Wort, ich glaub es dir; und das Abendmahl, wenn es zur Sprache kommt, will ich selbst nun darauf",26793,26898,1.5,cited
" nehmen. Es tut mir leid, daß es dir in meinen Diensten nicht besser ergangen ist; geh, Herse, geh zu Bett, laß dir eine Flasche Wein geben, und tröste dich: dir soll Gerechtigkeit widerfahren! Und damit stand er auf, fertigte ein Verzeichnis der Sachen an, die der Großknecht im Schweinekoben zurückgelassen; spezifizierte den Wert derselben, fragte ihn auch, wie hoch er die Kurkosten anschlage; und ließ ihn, nachdem er ihm noch einmal die Hand gereicht, abtreten.
",26898,27366,0.0,not_cited
"Hierauf erzählte er Lisbeth, seiner Frau, den ganzen Verlauf und inneren Zusammenhang der Geschichte",27366,27466,2.0,cited
", erklärte ihr, ",27466,27482,0.0,not_cited
"wie er entschlossen sei, die öffentliche Gerechtigkeit für sich aufzufordern, und",27482,27563,2.75,cited
" hatte die Freude, zu sehen, daß sie ihn, in diesem Vorsatz, aus voller Seele bestärkte. Denn sie sagte, ",27563,27668,0.0,not_cited
"daß noch mancher andre Reisende, vielleicht minder duldsam, als er, über jene Burg ziehen würde; daß es ein Werk Gottes wäre, Unordnungen, gleich diesen, Einhalt zu tun; und daß",27668,27845,3.4,cited
" sie die Kosten, die ihm die Führung des Prozesses verursachen würde, schon beitreiben wolle. Kohlhaas nannte sie sein wackeres Weib, erfreute sich diesen und den folgenden Tag in ihrer und seiner Kinder Mitte, und brach, sobald es seine Geschäfte irgend zuließen, nach Dresden auf, ",27845,28128,0.0,not_cited
um seine Klage vor Gericht zu bringen.,28128,28166,2.6666666666666665,cited
"
Hier verfaßte er, ",28166,28185,0.0,not_cited
"mit Hülfe eines Rechtsgelehrten, den er kannte, eine",28185,28237,1.0,cited
" Beschwerde, in welcher er, nach einer umständlichen Schilderung des Frevels, den der Junker ",28237,28330,0.0,not_cited
"Wenzel von Tronka, an",28330,28351,1.0,cited
" ihm sowohl, als an seinem Knecht Herse, verübt hatte, ",28351,28406,0.0,not_cited
"auf gesetzmäßige Bestrafung desselben, Wiederherstellung der Pferde in den vorigen Stand, und auf Ersatz des Schadens antrug, den er sowohl, als sein Knecht, dadurch erlitten hatten.",28406,28588,2.0,cited
 ,28588,28589,0.0,not_cited
"Die Rechtssache war in der Tat klar. Der Umstand, daß die Pferde gesetzwidriger Weise festgehalten worden waren, warf ein entscheidendes Licht auf alles übrige; und selbst wenn man hätte annehmen wollen, daß die Pferde durch einen bloßen Zufall erkrankt wären, so würde die Forderung des Roßkamms, sie ihm gesund wieder zuzustellen, noch gerecht gewesen sein.",28589,28948,2.8,cited
" Es fehlte Kohlhaas auch, während er sich in der Residenz umsah, keineswegs an Freunden, die seine Sache lebhaft zu unterstützen versprachen; ",28948,29090,0.0,not_cited
"der ausgebreitete Handel, den er mit Pferden trieb, hatte ihm die Bekanntschaft, und die Redlichkeit, mit welcher er dabei zu Werke ging, ihm das Wohlwollen der bedeutendsten Männer des Landes verschafft.",29090,29294,2.0,cited
" Er speisete bei seinem Advokaten, der selbst ein ansehnlicher Mann war, mehrere Mal heiter zu Tisch; legte eine Summe Geldes, zur Bestreitung der Prozeßkosten, bei ihm nieder; und kehrte, nach Verlauf einiger Wochen, ",29294,29512,0.0,not_cited
"völlig von demselben über den Ausgang seiner Rechtssache beruhigt, zu Lisbeth, seinem Weibe, nach Kohlhaasenbrück zurück.",29512,29633,1.5,cited
 ,29633,29634,0.0,not_cited
"Gleichwohl vergingen Monate, und das Jahr war daran, abzuschließen, bevor er, von Sachsen aus, auch nur eine Erklärung über die Klage, die er daselbst anhängig gemacht hatte, geschweige denn die Resolution selbst, erhielt. Er fragte, nachdem er mehrere Male von neuem bei dem Tribunal eingekommen war, seinen Rechtsgehülfen, in einem vertrauten Briefe, was eine so übergroße Verzögerung verursache; und erfuhr, daß die Klage, auf eine höhere Insinuation, bei dem Dresdner Gerichtshofe, gänzlich niedergeschlagen worden sei.",29634,30157,2.5,cited
" – Auf die befremdete Rückschrift des Roßkamms, worin dies seinen Grund habe, meldete ihm jener: ",30157,30254,0.0,not_cited
"daß der Junker Wenzel von Tronka mit zwei Jungherren, Hinz und Kunz von Tronka, verwandt sei, deren einer, bei der Person des Herrn, Mundschenk, der andre gar Kämmerer",30254,30421,4.0,cited
" sei. – Er riet ihm noch, er möchte, ohne weitere Bemühungen bei der Rechtsinstanz, seiner, auf der Tronkenburg befindlichen, Pferde wieder habhaft zu werden suchen; gab ihm zu verstehen, ",30421,30609,0.0,not_cited
"daß der Junker, der",30609,30628,2.0,cited
" sich jetzt in der Hauptstadt aufhalte, seine Leute angewiesen zu haben scheine, sie ihm auszuliefern; und schloß mit dem Gesuch, ihn wenigstens, falls er sich hiermit nicht beruhigen wolle, mit ferneren Aufträgen in dieser Sache zu verschonen.
Kohlhaas befand sich um diese Zeit gerade in Brandenburg, wo ",30628,30934,0.0,not_cited
"der Stadthauptmann, Heinrich von Geusau, unter dessen Regierungsbezirk Kohlhaasenbrück gehörte",30934,31028,3.0,cited
", eben beschäftigt war, ",31028,31052,0.0,not_cited
"aus einem beträchtlichen Fonds, der der Stadt zugefallen war, mehrere wohltätige Anstalten, für Kranke und Arme, einzurichten.",31052,31178,1.0,cited
 ,31178,31179,0.0,not_cited
"Besonders war er bemüht, einen mineralischen Quell, der auf einem Dorf in der Gegend sprang, und von dessen Heilkräften man sich mehr, als die Zukunft nachher bewährte, versprach, für den Gebrauch der Preßhaften einzurichten;",31179,31404,1.3333333333333333,cited
" und da Kohlhaas ihm, wegen manchen Verkehrs, in dem er, zur Zeit seines Aufenthalts am Hofe, mit demselben gestanden hatte, bekannt war, so erlaubte er Hersen, dem Großknecht, dem ein Schmerz beim Atemholen über der Brust, seit jenem schlimmen Tage auf der Tronkenburg, zurückgeblieben war, die Wirkung der kleinen, mit Dach und Einfassung versehenen, Heilquelle zu versuchen. Es traf sich, daß der Stadthauptmann eben, am Rande des Kessels, in welchen Kohlhaas den Herse gelegt hatte, gegenwärtig war, um einige Anordnungen zu treffen, als jener, durch einen Boten, den ihm seine Frau nachschickte, ",31404,32005,0.0,not_cited
den niederschlagenden Brief seines Rechtsgehülfen,32005,32054,1.0,cited
" aus Dresden empfing. Der Stadthauptmann, der, während er mit dem Arzte sprach, ",32054,32134,0.0,not_cited
"bemerkte, daß Kohlhaas eine Träne auf den Brief",32134,32181,4.666666666666667,cited
", den er bekommen und eröffnet hatte, fallen ließ, näherte sich ihm, auf eine freundliche und herzliche Weise, und fragte ihn, was für ein Unfall ihn betroffen; und da der Roßhändler ihm, ohne ihm zu antworten, den Brief überreichte: so klopfte ihm dieser würdige Mann, dem die abscheuliche Ungerechtigkeit, die man auf der Tronkenburg an ihm verübt hatte, und an deren Folgen Herse eben, vielleicht auf die Lebenszeit, krank daniederlag, bekannt war, auf die Schulter, und sagte ihm: er solle nicht mutlos sein; er werde ihm zu seiner Genugtuung verhelfen! Am Abend, da sich der Roßkamm, seinem Befehl gemäß, zu ihm aufs Schloß begeben hatte, sagte er ihm, daß er nur ",32181,32850,0.0,not_cited
"eine Supplik, mit einer kurzen Darstellung des Vorfalls, an den Kurfürsten von Brandenburg",32850,32940,3.8,cited
 ,32940,32941,0.0,not_cited
"aufsetzen, den Brief des Advokaten beilegen, und wegen der Gewalttätigkeit, die man sich, auf sächsischem Gebiet, gegen ihn erlaubt, den landesherrlichen",32941,33094,1.0,cited
" Schutz aufrufen möchte. Er versprach ihm, die ",33094,33141,0.0,not_cited
"Bittschrift, unter einem anderen Paket, das schon bereit liege, in die Hände des Kurfürsten zu bringen",33141,33243,1.4,cited
", der seinethalb ",33243,33260,0.0,not_cited
"unfehlbar, wenn es die Verhältnisse zuließen, bei dem Kurfürsten von Sachsen einkommen würde; und mehr als eines solchen Schrittes bedürfe es nicht, um ihm bei dem Tribunal in Dresden, den Künsten des Junkers und seines Anhanges zum Trotz, Gerechtigkeit zu verschaffen.",33260,33529,1.0,cited
" Kohlhaas, lebhaft erfreut, dankte dem Stadthauptmann, für diesen neuen Beweis seiner Gewogenheit, aufs herzlichste; sagte, es tue ihm nur leid, daß er nicht, ohne irgend Schritte in Dresden zu tun, seine Sache gleich in Berlin anhängig gemacht habe; und nachdem er, in der ",33529,33803,0.0,not_cited
"Schreiberei des Stadtgerichts, die",33803,33837,1.0,cited
 ,33837,33838,0.0,not_cited
"Beschwerde, ganz den Forderungen gemäß",33838,33876,1.0,cited
", verfaßt, und dem Stadthauptmann übergeben hatte, kehrte er, ",33876,33938,0.0,not_cited
"beruhigter über den Ausgang seiner Geschichte, als je, nach Kohlhaasenbrück zurück.",33938,34021,1.0,cited
" Er hatte aber schon, in wenig Wochen, den Kummer, durch einen Gerichtsherrn, der in Geschäften des Stadthauptmanns nach Potsdam ging, zu ",34021,34159,0.0,not_cited
"erfahren, daß der Kurfürst die Supplik seinem Kanzler, dem Grafen Kallheim, übergeben habe, und",34159,34254,1.8,cited
" daß dieser nicht unmittelbar, wie es zweckmäßig schien, bei dem Hofe zu Dresden, um Untersuchung und Bestrafung der Gewalttat, sondern um vorläufige, nähere Information bei dem Junker von Tronka eingekommen sei. Der Gerichtsherr, der, vor Kohlhaasens Wohnung, im Wagen haltend, den Auftrag zu haben schien, dem Roßhändler diese Eröffnung zu machen, konnte ihm auf die betroffene Frage: warum man also verfahren? keine befriedigende Auskunft geben. Er fügte nur noch hinzu: der Stadthauptmann ließe ihm sagen, er möchte sich in Geduld fassen; schien bedrängt, seine Reise fortzusetzen; ",34254,34840,0.0,not_cited
und erst am Schluß der kurzen,34840,34869,1.0,cited
 Unterredung erriet ,34869,34889,0.0,not_cited
"Kohlhaas, aus einigen hingeworfenen Worten, daß der Graf Kallheim mit dem Hause derer von Tronka verschwägert sei.",34889,35003,1.3333333333333333,cited
" – Kohlhaas, der ",35003,35020,0.0,not_cited
"keine Freude mehr, weder an seiner Pferdezucht, noch an Haus und Hof, kaum an Weib und Kind hatte",35020,35117,1.3333333333333333,cited
", durchharrte, in trüber Ahndung der Zukunft, den nächsten Mond; und ganz seiner Erwartung gemäß kam, nach Verlauf dieser Zeit, Herse, dem das Bad einige Linderung verschafft hatte, von Brandenburg zurück, mit einem, ein größeres Reskript begleitenden, Schreiben des Stadthauptmanns, des Inhalts: ",35117,35414,0.0,not_cited
"es tue ihm leid, daß er nichts in seiner Sache tun könne;",35414,35471,1.0,cited
" er schicke ihm eine, an ihn ergangene, Resolution der Staatskanzlei, und rate ihm, die Pferde, die er in der Tronkenburg zurückgelassen, wieder abführen, und die Sache übrigens ruhenzulassen. – ",35471,35666,0.0,not_cited
"Die Resolution lautete: »er sei, nach dem Bericht des Tribunals in Dresden, ein unnützer Querulant; der Junker, bei dem er die Pferde zurückgelassen, halte ihm dieselben, auf keine Weise, zurück; er möchte nach der Burg schicken, und sie holen, oder dem Junker wenigstens wissen lassen, wohin er sie ihm senden solle; die Staatskanzlei aber, auf jeden Fall, mit solchen Plackereien und Stänkereien verschonen.",35666,36075,2.3333333333333335,cited
« ,36075,36077,0.0,not_cited
"Kohlhaas, dem es nicht um die Pferde zu tun war – er hätte gleichen Schmerz empfunden, wenn es ein Paar Hunde gegolten hätte – Kohlhaas schäumte vor Wut, als er diesen Brief empfing. Er sah, sooft sich ein Geräusch im Hofe hören ließ, mit der widerwärtigsten Erwartung, die seine Brust jemals bewegt hatte, nach dem Torwege, ob die Leute des Jungherren erscheinen, und ihm, vielleicht gar mit einer Entschuldigung, die Pferde, abgehungert und abgehärmt, wieder zustellen würden; der einzige Fall, in welchem seine von der Welt wohlerzogene Seele, auf nichts das ihrem Gefühl völlig entsprach gefaßt war. Er hörte aber in kurzer Zeit schon, durch einen Bekannten, der die Straße gereiset war, daß die Gaule auf der Tronkenburg, nach wie vor, den übrigen Pferden des Landjunkers gleich, auf dem Felde gebraucht würden; und mitten durch den Schmerz, die Welt in einer so ungeheuren Unordnung zu erblicken, zuckte die innerliche Zufriedenheit empor, seine eigne Brust nunmehr in Ordnung zu sehen.",36077,37069,3.5833333333333335,cited
" Er lud einen Amtmann, seinen Nachbar, zu sich, der längst mit dem Plan umgegangen war, seine Besitzungen durch den Ankauf der, ihre Grenze berührenden, Grundstücke zu vergrößern, und ",37069,37253,0.0,not_cited
"fragte ihn, nachdem sich derselbe bei ihm niedergelassen, was er für seine Besitzungen, im Brandenburgischen und im Sächsischen, Haus und Hof, in Pausch und Bogen, es sei nagelfest oder nicht, geben wolle?",37253,37458,1.75,cited
 ,37458,37459,0.0,not_cited
"Lisbeth, sein Weib, erblaßte bei diesen Worten. Sie wandte sich, und hob ihr Jüngstes auf, das hinter ihr auf dem Boden spielte, Blicke, in welchen sich der Tod malte, bei den roten Wangen des Knaben vorbei, der mit ihren Halsbändern spielte, auf den Roßkamm, und ein Papier werfend, das er in der Hand hielt.",37459,37768,1.4,cited
" Der Amtmann fragte, indem er ihn befremdet ansah, was ihn plötzlich auf so sonderbare Gedanken bringe; worauf jener, mit soviel Heiterkeit, als er erzwingen konnte, erwiderte: der Gedanke, seinen Meierhof, an den Ufern der Havel, zu verkaufen, sei nicht allzuneu; sie hätten beide schon oft über diesen Gegenstand verhandelt; sein Haus in der Vorstadt in Dresden sei, in Vergleich damit, ein bloßer Anhang, der nicht in Erwägung komme; und kurz, wenn er ihm seinen Willen tun, und beide Grundstücke übernehmen wolle, so sei er bereit, den Kontrakt darüber mit ihm abzuschließen. Er setzte, ",37768,38359,0.0,not_cited
"mit einem etwas erzwungenen Scherz hinzu, Kohlhaasenbrück sei ja nicht die Welt;",38359,38439,1.5,cited
